epoch,batch,train_loss,val_loss
59.0,1.0,0.4155958890914917,2.2103753089904785
60.0,0.0,0.2579623758792877,
60.0,1.0,0.29468032717704773,2.208291530609131
61.0,0.0,0.2877219319343567,
61.0,1.0,0.20391707122325897,2.207516670227051
62.0,0.0,0.23692771792411804,
62.0,1.0,0.27373260259628296,2.2072949409484863
63.0,0.0,0.27505460381507874,
63.0,1.0,0.1702955663204193,2.206573486328125
64.0,0.0,0.2619021236896515,
64.0,1.0,0.1685635894536972,2.2049734592437744
65.0,0.0,0.23215141892433167,
65.0,1.0,0.20062139630317688,2.2041146755218506
66.0,0.0,0.2194921374320984,
66.0,1.0,0.20074981451034546,2.2039127349853516
67.0,0.0,0.22800622880458832,
67.0,1.0,0.16053742170333862,2.203840494155884
68.0,0.0,0.14890050888061523,
68.0,1.0,0.29403984546661377,2.2039334774017334
69.0,0.0,0.20590846240520477,
69.0,1.0,0.16046012938022614,2.2029855251312256
70.0,0.0,0.2160148173570633,
70.0,1.0,0.11916634440422058,2.202910900115967
71.0,0.0,0.13805139064788818,
71.0,1.0,0.2526012063026428,2.2029170989990234
72.0,0.0,0.18521131575107574,
72.0,1.0,0.14072740077972412,2.2022202014923096
73.0,0.0,0.1461910605430603,
73.0,1.0,0.19855064153671265,2.2022619247436523
74.0,0.0,0.16664215922355652,
74.0,1.0,0.14093869924545288,2.201341152191162
75.0,0.0,0.15620073676109314,
75.0,1.0,0.14467142522335052,2.2015531063079834
76.0,0.0,0.12830311059951782,
76.0,1.0,0.18286699056625366,2.200345277786255
77.0,0.0,0.15340982377529144,
77.0,1.0,0.11846843361854553,2.198179244995117
78.0,0.0,0.1413080096244812,
78.0,1.0,0.1273576319217682,2.197037696838379
79.0,0.0,0.14703667163848877,
79.0,1.0,0.10189244151115417,2.197418451309204
80.0,0.0,0.10843892395496368,
80.0,1.0,0.1644696295261383,2.1995999813079834
81.0,0.0,0.1425233781337738,
81.0,1.0,0.08477091789245605,2.19995379447937
82.0,0.0,0.12986430525779724,
82.0,1.0,0.09716454148292542,2.202845811843872
83.0,0.0,0.08998534828424454,
83.0,1.0,0.16390836238861084,2.2062857151031494
84.0,0.0,0.13084997236728668,
84.0,1.0,0.07252302765846252,2.2094786167144775
85.0,0.0,0.11862529814243317,
85.0,1.0,0.0856475681066513,2.2133710384368896
86.0,0.0,0.11485990136861801,
86.0,1.0,0.08288764953613281,2.21807599067688
87.0,0.0,0.11345469951629639,
87.0,1.0,0.07596105337142944,2.2224459648132324
88.0,0.0,0.09554269164800644,
88.0,1.0,0.10189184546470642,2.2261509895324707
89.0,0.0,0.07177428901195526,
89.0,1.0,0.14014685153961182,2.2299211025238037
90.0,0.0,0.09899243712425232,
90.0,1.0,0.0779673159122467,2.2327373027801514
91.0,0.0,0.07835842669010162,
91.0,1.0,0.11017389595508575,2.2345097064971924
92.0,0.0,0.08763153851032257,
92.0,1.0,0.08399743586778641,2.2357611656188965
93.0,0.0,0.09699299931526184,
93.0,1.0,0.057865023612976074,2.2370123863220215
94.0,0.0,0.0953812301158905,
94.0,1.0,0.053634077310562134,2.238915205001831
95.0,0.0,0.062486760318279266,
95.0,1.0,0.11146334558725357,2.241265296936035
96.0,0.0,0.07813798636198044,
96.0,1.0,0.07425238192081451,2.2430219650268555
97.0,0.0,0.08352363109588623,
97.0,1.0,0.057001225650310516,2.2447714805603027
98.0,0.0,0.05887743830680847,
98.0,1.0,0.09935648739337921,2.2471156120300293
99.0,0.0,0.0693344846367836,
99.0,1.0,0.07299694418907166,2.2499914169311523
99.0,1.0,0.07299694418907166,1.1504499912261963
